report_date,load_type,load_time,load_weight,dropoff_site
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:37:00.000000 UTC,11240.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:31:00.000000 UTC,6480.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:29:00.000000 UTC,11040.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:36:00.000000 UTC,6660.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:33:00.000000 UTC,5580.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:23:00.000000 UTC,11540.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 12:03:00.000000 UTC,11180.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:35:00.000000 UTC,6640.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:14:00.000000 UTC,10020.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 09:55:00.000000 UTC,10020.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:00:00.000000 UTC,11420.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:13:00.000000 UTC,7400.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:45:00.000000 UTC,11520.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:14:00.000000 UTC,4580.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:29:00.000000 UTC,11540.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:52:00.000000 UTC,12620.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:04:00.000000 UTC,7320.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 03:38:00.000000 UTC,8660.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 11:05:00.000000 UTC,10760.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:00:00.000000 UTC,10980.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:00:00.000000 UTC,4600.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:00:00.000000 UTC,7040.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:00:00.000000 UTC,11800.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:00:00.000000 UTC,5300.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:00:00.000000 UTC,10840.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:00:00.000000 UTC,10240.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:00:00.000000 UTC,6620.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:00:00.000000 UTC,11220.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:00:00.000000 UTC,3680.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 10:43:00.000000 UTC,11520.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 01:45:00.000000 UTC,7180.0,BALCONES RECYCLING
2021-02-03,RECYCLING - SINGLE STREAM,2021-02-03 02:05:00.000000 UTC,2340.0,AUSTIN WOOD RECYCLING
2021-02-04,TIRES,2021-02-04 03:00:00.000000 UTC,220.0,MRF
2021-02-04,TIRES,2021-02-04 12:31:00.000000 UTC,160.0,MRF
2021-02-04,RECYCLING - SINGLE STREAM,2021-02-04 12:00:00.000000 UTC,140.0,TDS - MRF
2021-02-04,RECYCLING - SINGLE STREAM,2021-02-04 02:00:00.000000 UTC,6140.0,TDS - MRF
2021-02-04,SWEEPING,2021-02-04 12:00:00.000000 UTC,,ONION CREEK
2021-02-04,SWEEPING,2021-02-04 12:00:00.000000 UTC,,ONION CREEK
2021-02-04,SWEEPING,2021-02-04 12:00:00.000000 UTC,,ONION CREEK
2021-02-04,SWEEPING,2021-02-04 01:35:00.000000 UTC,,ONION CREEK
2021-02-04,BRUSH,2021-02-04 04:45:00.000000 UTC,5500.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 12:30:00.000000 UTC,5760.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 03:30:00.000000 UTC,9020.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 03:18:00.000000 UTC,6440.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 03:45:00.000000 UTC,9940.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 01:28:00.000000 UTC,5340.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 01:25:00.000000 UTC,3380.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 03:45:00.000000 UTC,7100.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 03:30:00.000000 UTC,7520.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 12:30:00.000000 UTC,5320.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 01:30:00.000000 UTC,5200.0,HORNSBY BEND
2021-02-04,BRUSH,2021-02-04 12:01:00.000000 UTC,7020.0,HORNSBY BEND
